-5.5312,3.2013,2.8784,-1.7072,0.92658,-4.9014,-2.0793,-2.9085
-0.12849,0.51465,-0.036762,-0.44901,0.068833,-0.010325,0.69908,0.03084
0.81779,-0.69152,-2.505,1.3665,-8.9967,-1.0708,0.80948,5.1433
-0.074713,0.15098,0.11501,-0.25886,0.004352,0.12226,0.31644,0.19618
